employee_name,user_id,Domain,Email,Role
Tad X Roy,TXR0884,dtaa.com,Tad.X.Roy@dtaa.com,Administrative Assistant
Talon H Lindsay,THL0671,dtaa.com,Talon.H.Lindsay@dtaa.com,Foreman
Talon J Pace,TJP0714,dtaa.com,Talon.J.Pace@dtaa.com,Engineer
Talon L Vinson,TLV0936,dtaa.com,Talon.L.Vinson@dtaa.com,Senior Manger
Tamara E Gates,TEG0502,dtaa.com,Tamara.E.Gates@dtaa.com,Technician
Tamekah U Anderson,TUA0298,dtaa.com,Tamekah.U.Anderson@dtaa.com,Tradesman
Tana C Richards,TCR0218,dtaa.com,Tana.C.Richards@dtaa.com,Administrative Staff
Tanya R Porter,TRP0068,dtaa.com,Tanya.R.Porter@dtaa.com,Administrative Staff
Tate D Workman,TDW0348,dtaa.com,Tate.D.Workman@dtaa.com,Janitor
Tate I Wooten,TIW0195,dtaa.com,Tate.I.Wooten@dtaa.com,Administrative Assistant
Tatiana S Miranda,TSM0130,dtaa.com,Tatiana.S.Miranda@dtaa.com,Technician
Tatum G Casey,TGC0670,dtaa.com,Tatum.G.Casey@dtaa.com,Administrative Staff
Tatum Z Benton,TZB0870,dtaa.com,Tatum.Z.Benton@dtaa.com,Tradesman
Tatyana C Hewitt,TCH0230,dtaa.com,Tatyana.C.Hewitt@dtaa.com,Technician
Tatyana L Blackburn,TLB0831,dtaa.com,Tatyana.L.Blackburn@dtaa.com,Administrative Staff
Taylor F Shannon,TFS0216,dtaa.com,Taylor.F.Shannon@dtaa.com,Technician
Teagan P Camacho,TPC0102,dtaa.com,Teagan.P.Camacho@dtaa.com,Administrative Staff
Thaddeus K Gregory,TKG0523,dtaa.com,Thaddeus.K.Gregory@dtaa.com,Janitor
Theodore H Burton,THB0783,dtaa.com,Theodore.H.Burton@dtaa.com,Engineer
Thomas A Olsen,TAO0639,dtaa.com,Thomas.A.Olsen@dtaa.com,Janitor
Thomas L Bush,TLB0017,dtaa.com,Thomas.L.Bush@dtaa.com,Administrative Staff
Thor Q Castaneda,TQC0249,dtaa.com,Thor.Q.Castaneda@dtaa.com,Foreman
Todd R Berry,TRB0414,dtaa.com,Todd.R.Berry@dtaa.com,VP
Todd R Todd,TRT0979,dtaa.com,Todd.R.Todd@dtaa.com,Engineer
Troy N Beard,TNB0740,dtaa.com,Troy.N.Beard@dtaa.com,Project Manager
Tucker H Sims,THS0006,dtaa.com,Tucker.H.Sims@dtaa.com,Senior Manger
Tyler K Hutchinson,TKH0211,dtaa.com,Tyler.K.Hutchinson@dtaa.com,Engineer
Tyler T Glover,TTG0637,dtaa.com,Tyler.T.Glover@dtaa.com,Janitor
Tyrone E Rhodes,TER0923,dtaa.com,Tyrone.E.Rhodes@dtaa.com,Technician
Ulla M Koch,UMK0142,dtaa.com,Ulla.M.Koch@dtaa.com,Administrative Staff
Ulysses C Miles,UCM0106,dtaa.com,Ulysses.C.Miles@dtaa.com,Technician
Unity B Bryant,UBB0186,dtaa.com,Unity.B.Bryant@dtaa.com,Tradesman
Unity J Church,UJC0849,dtaa.com,Unity.J.Church@dtaa.com,Administrative Staff
Upton S Barnes,USB0641,dtaa.com,Upton.S.Barnes@dtaa.com,Engineer
Uriah B Hunter,UBH0964,dtaa.com,Uriah.B.Hunter@dtaa.com,Engineer
Uriah L Browning,ULB0178,dtaa.com,Uriah.L.Browning@dtaa.com,VP
Uriel G Warren,UGW0223,dtaa.com,Uriel.G.Warren@dtaa.com,Engineer
Ursa M Best,UMB0449,dtaa.com,Ursa.M.Best@dtaa.com,Technician
Ursula A Drake,UAD0165,dtaa.com,Ursula.A.Drake@dtaa.com,Administrative Staff
Vance F Tillman,VFT0014,dtaa.com,Vance.F.Tillman@dtaa.com,Administrative Staff
Vance J David,VJD0704,dtaa.com,Vance.J.David@dtaa.com,Foreman
Vanna F Pate,VFP0669,dtaa.com,Vanna.F.Pate@dtaa.com,Tradesman
Vaughan M Alford,VMA0051,dtaa.com,Vaughan.M.Alford@dtaa.com,Engineer
Veda A Pollard,VAP0168,dtaa.com,Veda.A.Pollard@dtaa.com,Tradesman
Venus I Riggs,VIR0488,dtaa.com,Venus.I.Riggs@dtaa.com,Administrative Staff
Venus M Frye,VMF0423,dtaa.com,Venus.M.Frye@dtaa.com,Administrative Staff
Vera F Sharp,VFS0231,dtaa.com,Vera.F.Sharp@dtaa.com,Technician
Vernon A Humphrey,VAH0262,dtaa.com,Vernon.A.Humphrey@dtaa.com,VP
Victor N Morrow,VNM0127,dtaa.com,Victor.N.Morrow@dtaa.com,Engineer
Victoria M Moreno,VMM0309,dtaa.com,Victoria.M.Moreno@dtaa.com,Technician
Vincent K Baker,VKB0605,dtaa.com,Vincent.K.Baker@dtaa.com,Foreman
Violet U Finch,VUF0522,dtaa.com,Violet.U.Finch@dtaa.com,Tradesman
Vivian B Willis,VBW0447,dtaa.com,Vivian.B.Willis@dtaa.com,Administrative Staff
Vivian C Gould,VCG0663,dtaa.com,Vivian.C.Gould@dtaa.com,Administrative Staff
Vivian D Pierce,VDP0070,dtaa.com,Vivian.D.Pierce@dtaa.com,Security
Wade S Lopez,WSL0470,dtaa.com,Wade.S.Lopez@dtaa.com,Engineer
Wallace C Nolan,WCN0570,dtaa.com,Wallace.C.Nolan@dtaa.com,Engineer
Wallace D Williamson,WDW0485,dtaa.com,Wallace.D.Williamson@dtaa.com,Administrative Assistant
Walter W Cantrell,WWC0894,dtaa.com,Walter.W.Cantrell@dtaa.com,Foreman
Wang G Landry,WGL0515,dtaa.com,Wang.G.Landry@dtaa.com,Security
Warren N Small,WNS0816,dtaa.com,Warren.N.Small@dtaa.com,Administrative Assistant
Wayne O Tyson,WOT0549,dtaa.com,Wayne.O.Tyson@dtaa.com,Security
Wendy L Ball,WLB0169,dtaa.com,Wendy.L.Ball@dtaa.com,Tradesman
Whoopi D Wilkinson,WDW0198,dtaa.com,Whoopi.D.Wilkinson@dtaa.com,Administrative Staff
Willa B Wong,WBW0591,dtaa.com,Willa.B.Wong@dtaa.com,Administrative Staff
William A Blackburn,WAB0970,dtaa.com,William.A.Blackburn@dtaa.com,Administrative Assistant
William C Ballard,WCB0440,dtaa.com,William.C.Ballard@dtaa.com,Director
William D Whitaker,WDW0064,dtaa.com,William.D.Whitaker@dtaa.com,Administrative Assistant
William F Harris,WFH0909,dtaa.com,William.F.Harris@dtaa.com,Foreman
William F Luna,WFL0495,dtaa.com,William.F.Luna@dtaa.com,Administrative Assistant
William K Harding,WKH0407,dtaa.com,William.K.Harding@dtaa.com,Project Manager
William M Joyner,WMJ0364,dtaa.com,William.M.Joyner@dtaa.com,Technician
Willow T Ayers,WTA0867,dtaa.com,Willow.T.Ayers@dtaa.com,Tradesman
Wilma C Marsh,WCM0391,dtaa.com,Wilma.C.Marsh@dtaa.com,Administrative Staff
Wyoming A Hyde,WAH0813,dtaa.com,Wyoming.A.Hyde@dtaa.com,Technician
Wyoming J Gill,WJG0153,dtaa.com,Wyoming.J.Gill@dtaa.com,Technician
Wyoming J Richards,WJR0592,dtaa.com,Wyoming.J.Richards@dtaa.com,Tradesman
Wyoming P Holden,WPH0764,dtaa.com,Wyoming.P.Holden@dtaa.com,Foreman
Xander Q Winters,XQW0354,dtaa.com,Xander.Q.Winters@dtaa.com,Senior Manger
Xander R Preston,XRP0435,dtaa.com,Xander.R.Preston@dtaa.com,Technician
Xavier H Nash,XHN0227,dtaa.com,Xavier.H.Nash@dtaa.com,Technician
Xavier K Rich,XKR0971,dtaa.com,Xavier.K.Rich@dtaa.com,Security
Xena I Noel,XIN0791,dtaa.com,Xena.I.Noel@dtaa.com,Technician
Xerxes C Baker,XCB0445,dtaa.com,Xerxes.C.Baker@dtaa.com,Engineer
Xerxes G Bruce,XGB0052,dtaa.com,Xerxes.G.Bruce@dtaa.com,Administrative Staff
Xerxes X Davenport,XXD0650,dtaa.com,Xerxes.X.Davenport@dtaa.com,Foreman
Yardley Q Woods,YQW0689,dtaa.com,Yardley.Q.Woods@dtaa.com,Foreman
Yen C Scott,YCS0667,dtaa.com,Yen.C.Scott@dtaa.com,Technician
Yen S Hess,YSH0268,dtaa.com,Yen.S.Hess@dtaa.com,Technician
Yeo C Bennett,YCB0005,dtaa.com,Yeo.C.Bennett@dtaa.com,Engineer
Yeo V Foster,YVF0045,dtaa.com,Yeo.V.Foster@dtaa.com,Janitor
Yoshio C Dawson,YCD0922,dtaa.com,Yoshio.C.Dawson@dtaa.com,Technician
Yuli J Johnson,YJJ0129,dtaa.com,Yuli.J.Johnson@dtaa.com,Project Manager
Yuri C Burnett,YCB0967,dtaa.com,Yuri.C.Burnett@dtaa.com,Tradesman
Yvette C Velazquez,YCV0635,dtaa.com,Yvette.C.Velazquez@dtaa.com,Tradesman
Yvette L Oneill,YLO0362,dtaa.com,Yvette.L.Oneill@dtaa.com,Tradesman
Zachery B Mills,ZBM0626,dtaa.com,Zachery.B.Mills@dtaa.com,Project Manager
Zahir B Hale,ZBH0980,dtaa.com,Zahir.B.Hale@dtaa.com,Administrative Assistant
Zelda A Ball,ZAB0889,dtaa.com,Zelda.A.Ball@dtaa.com,Security
Zelda C Acosta,ZCA0652,dtaa.com,Zelda.C.Acosta@dtaa.com,Administrative Staff
Zelenia C Horne,ZCH0336,dtaa.com,Zelenia.C.Horne@dtaa.com,Administrative Staff
Zelenia K Nielsen,ZKN0548,dtaa.com,Zelenia.K.Nielsen@dtaa.com,Engineer
Zephr R Robinson,ZRR0705,dtaa.com,Zephr.R.Robinson@dtaa.com,Technician
Zeus G Hooper,ZGH0528,dtaa.com,Zeus.G.Hooper@dtaa.com,Administrative Assistant
Zia K English,ZKE0662,dtaa.com,Zia.K.English@dtaa.com,Engineer
Zorita K Hopper,ZKH0388,dtaa.com,Zorita.K.Hopper@dtaa.com,Technician
